timestamp,ticker,price
2025-11-25 00:02:11,AAPL,149.3938370323225
2025-11-25 00:02:12,AAPL,149.27318317437647
2025-11-25 00:02:13,AAPL,149.45744253647928
2025-11-25 00:02:14,AAPL,149.51972297029494
2025-11-25 00:02:15,AAPL,149.5860126292163
2025-11-25 00:02:16,AAPL,149.4346883574607
2025-11-25 00:02:17,AAPL,149.38658933122096
2025-11-25 00:02:18,AAPL,149.44238598450514
2025-11-25 00:02:19,AAPL,149.3682860603912
2025-11-25 00:02:20,AAPL,149.4180776631915
2025-11-25 00:02:21,AAPL,149.37167070461297
2025-11-25 00:02:22,AAPL,149.43769013535317
2025-11-25 00:02:23,AAPL,149.28253838035954
2025-11-25 00:02:24,AAPL,149.09094487634363
2025-11-25 00:02:25,AAPL,149.2224531806865
2025-11-25 00:02:26,AAPL,149.2437377070453
2025-11-25 00:02:27,AAPL,149.26311005793923
2025-11-25 00:02:28,AAPL,149.20412865620952
2025-11-25 00:02:29,AAPL,149.37586801161044
2025-11-25 00:02:30,AAPL,149.4259995942101
2025-11-25 00:02:31,AAPL,149.47604185439326
2025-11-25 00:02:32,AAPL,149.44862256134942
2025-11-25 00:02:33,AAPL,149.58078665606294
2025-11-25 00:02:34,AAPL,149.72261358945565
2025-11-25 00:02:35,AAPL,149.67276308120574
2025-11-25 00:02:36,AAPL,149.57366024426202
2025-11-25 00:02:37,AAPL,149.64406120093167
2025-11-25 00:02:38,AAPL,149.73303648645233
2025-11-25 00:02:39,AAPL,149.86979647056197
2025-11-25 00:02:40,AAPL,149.82933113493007
2025-11-25 00:02:41,AAPL,149.92382191603625
2025-11-25 00:02:42,AAPL,150.00416407288256
2025-11-25 00:02:43,AAPL,150.04447534517715
2025-11-25 00:02:44,AAPL,150.0687116415944
2025-11-25 00:02:45,AAPL,150.0393373013263
2025-11-25 00:02:46,AAPL,149.88861100196863
2025-11-25 00:02:47,AAPL,149.80065271504313
2025-11-25 00:02:48,AAPL,149.73303462172774
2025-11-25 00:02:49,AAPL,149.71971700922145
2025-11-25 00:02:50,AAPL,149.6082208857357
2025-11-25 00:02:51,AAPL,149.57262824519378
2025-11-25 00:02:52,AAPL,149.43669928601898
2025-11-25 00:02:53,AAPL,149.37073824468854
2025-11-25 00:02:54,AAPL,149.32177810728606
2025-11-25 00:02:55,AAPL,149.5107549476289
2025-11-25 00:02:56,AAPL,149.58855796414178
2025-11-25 00:02:57,AAPL,149.5866286956169
2025-11-25 00:02:58,AAPL,149.3832518535894
2025-11-25 00:02:59,AAPL,149.284994011084
2025-11-25 00:03:00,AAPL,149.33136219165456
2025-11-25 00:03:01,AAPL,149.4395728700547
2025-11-25 00:03:02,AAPL,149.37508841478396
2025-11-25 00:03:03,AAPL,149.337257044208
2025-11-25 00:03:04,AAPL,149.4281421796387
2025-11-25 00:03:05,AAPL,149.32593993561954
2025-11-25 00:03:06,AAPL,149.3565718208177
2025-11-25 00:03:07,AAPL,149.34962214263743
2025-11-25 00:03:08,AAPL,149.43205325356044
2025-11-25 00:03:09,AAPL,149.37168712959706
2025-11-25 00:03:10,AAPL,149.1693758911242
2025-11-25 00:03:11,AAPL,149.25916132219376
2025-11-25 00:03:12,AAPL,149.27398531411907
2025-11-25 00:03:13,AAPL,149.40019985270942
2025-11-25 00:03:14,AAPL,149.44754482293547
2025-11-25 00:03:15,AAPL,149.44190141876052
2025-11-25 00:03:16,AAPL,149.41046910626432
2025-11-25 00:03:17,AAPL,149.44220712226482
2025-11-25 00:03:18,AAPL,149.37253079368332
2025-11-25 00:03:19,AAPL,149.27219881631743
2025-11-25 00:03:20,AAPL,149.28790201218027
2025-11-25 00:03:21,AAPL,149.21364892674802
2025-11-25 00:03:22,AAPL,149.09927191758783
2025-11-25 00:03:23,AAPL,148.97446931807386
2025-11-25 00:03:24,AAPL,149.04668864399724
2025-11-25 00:03:25,AAPL,148.8246488791164
2025-11-25 00:03:26,AAPL,148.80697717191686
2025-11-25 00:03:27,AAPL,148.80435445103
2025-11-25 00:03:28,AAPL,148.79162358318766
2025-11-25 00:03:29,AAPL,148.93421497601346
2025-11-25 00:03:30,AAPL,149.05787623360862
2025-11-25 00:03:31,AAPL,149.15250647401172
2025-11-25 00:03:32,AAPL,149.08595384485338
2025-11-25 00:03:33,AAPL,149.17023876193434
2025-11-25 00:03:34,AAPL,149.11561789382873
2025-11-25 00:03:35,AAPL,149.10002740734237
2025-11-25 00:03:36,AAPL,149.26949424445763
2025-11-25 00:03:37,AAPL,149.24621895268845
2025-11-25 00:03:38,AAPL,149.16528783725428
2025-11-25 00:03:39,AAPL,149.10281030795656
2025-11-25 00:03:40,AAPL,149.23358977381793
2025-11-25 00:03:41,AAPL,149.39112460008508
2025-11-25 00:03:42,AAPL,149.40653968863487
2025-11-25 00:03:43,AAPL,149.41279149851164
2025-11-25 00:03:44,AAPL,149.59821509334728
2025-11-25 00:03:45,AAPL,149.56160081063277
2025-11-25 00:03:46,AAPL,149.50901775368442
2025-11-25 00:03:47,AAPL,149.39760600136856
2025-11-25 00:03:48,AAPL,149.4003896568354
2025-11-25 00:03:49,AAPL,149.5119824753329
2025-11-25 00:03:50,AAPL,149.5043428469388
2025-11-25 00:03:51,AAPL,149.59183770511555
2025-11-25 00:03:52,AAPL,149.51054973327211
2025-11-25 00:03:53,AAPL,149.32616372280515
2025-11-25 00:03:54,AAPL,149.36806128424817
2025-11-25 00:03:55,AAPL,149.30763099297965
2025-11-25 00:03:56,AAPL,149.20655498767212
2025-11-25 00:03:57,AAPL,149.32952193719902
2025-11-25 00:03:58,AAPL,149.4127093326375
2025-11-25 00:03:59,AAPL,149.15950457543957
2025-11-25 00:04:00,AAPL,149.1172352750263
2025-11-25 00:04:01,AAPL,149.07039420385257
2025-11-25 00:04:02,AAPL,149.12529403782335
2025-11-25 00:04:03,AAPL,149.29893364686805
2025-11-25 00:04:04,AAPL,149.0960461737319
2025-11-25 00:04:05,AAPL,149.11743500483254
2025-11-25 00:04:06,AAPL,149.06931252013453
2025-11-25 00:04:07,AAPL,149.07059002605843
2025-11-25 00:04:08,AAPL,148.90916037219222
2025-11-25 00:04:09,AAPL,148.94540476282765
2025-11-25 00:04:10,AAPL,148.90995922883474
2025-11-25 00:04:11,AAPL,149.07049880016024
2025-11-25 00:04:12,AAPL,149.1003864366072
2025-11-25 00:04:13,AAPL,149.18318210614748
2025-11-25 00:04:14,AAPL,149.14318322360185
2025-11-25 00:04:15,AAPL,149.22077847328597
2025-11-25 00:04:16,AAPL,149.27286206709192
2025-11-25 00:04:17,AAPL,149.21043765406142
2025-11-25 00:04:18,AAPL,149.21263512277804
2025-11-25 00:04:19,AAPL,149.090407841155
2025-11-25 00:04:20,AAPL,148.9559324728054
2025-11-25 00:04:21,AAPL,149.06682711344476
2025-11-25 00:04:22,AAPL,148.91817390165818
2025-11-25 00:04:23,AAPL,148.83041433041615
2025-11-25 00:04:24,AAPL,148.79727040709656
2025-11-25 00:04:25,AAPL,148.72531065916522
2025-11-25 00:04:26,AAPL,148.7545836131825
2025-11-25 00:04:27,AAPL,148.6842207324608
2025-11-25 00:04:28,AAPL,148.4898183241562
2025-11-25 00:04:29,AAPL,148.3538844980864
2025-11-25 00:04:30,AAPL,148.28209603967608
2025-11-25 00:04:31,AAPL,148.34744930682794
2025-11-25 00:04:32,AAPL,148.2324576325397
2025-11-25 00:04:33,AAPL,148.22607748642943
2025-11-25 00:04:34,AAPL,148.36807383953712
2025-11-25 00:04:35,AAPL,148.38674948299496
2025-11-25 00:04:36,AAPL,148.4083816916628
2025-11-25 00:04:37,AAPL,148.3177715455924
2025-11-25 00:04:38,AAPL,148.33483462336565
2025-11-25 00:04:39,AAPL,148.2075650722191
2025-11-25 00:04:40,AAPL,148.3123266922704
2025-11-25 00:04:41,AAPL,148.38137433088343
2025-11-25 00:04:42,AAPL,148.31784829001424
2025-11-25 00:04:43,AAPL,148.49255448815845
2025-11-25 00:04:44,AAPL,148.4602923476864
2025-11-25 00:04:45,AAPL,148.45178867633788
2025-11-25 00:04:46,AAPL,148.6009955968569
2025-11-25 00:04:47,AAPL,148.58960426825743
2025-11-25 00:04:48,AAPL,148.46672211183738
2025-11-25 00:04:49,AAPL,148.5017036679109
2025-11-25 00:04:50,AAPL,148.5270780021027
2025-11-25 00:04:51,AAPL,148.45016925322167
2025-11-25 00:04:52,AAPL,148.3771739518969
2025-11-25 00:04:53,AAPL,148.2423056332016
2025-11-25 00:04:54,AAPL,148.28690871870168
2025-11-25 00:04:55,AAPL,148.30428706459247
2025-11-25 00:04:56,AAPL,148.32165300258703
2025-11-25 00:04:57,AAPL,148.22191121972676
2025-11-25 00:04:58,AAPL,148.21081110774128
2025-11-25 00:04:59,AAPL,148.34153695032822
2025-11-25 00:05:00,AAPL,148.3985227054163
2025-11-25 00:05:01,AAPL,148.27032660264862
2025-11-25 00:05:02,AAPL,148.05127062766823
2025-11-25 00:05:03,AAPL,147.93586637530998
2025-11-25 00:05:04,AAPL,147.93193695921963
2025-11-25 00:05:05,AAPL,147.8034573688021
2025-11-25 00:05:06,AAPL,147.84386368403034
2025-11-25 00:05:07,AAPL,147.93624769050078
2025-11-25 00:05:08,AAPL,148.00688281185785
2025-11-25 00:05:09,AAPL,148.06130203880411
2025-11-25 00:05:10,AAPL,148.2315722505129
2025-11-25 00:05:11,AAPL,148.31233783927692
2025-11-25 00:05:12,AAPL,148.39835656238694
2025-11-25 00:05:13,AAPL,148.20232027915924
2025-11-25 00:05:14,AAPL,148.2587887682819
2025-11-25 00:05:15,AAPL,148.27454802569886
2025-11-25 00:05:16,AAPL,148.2907719895081
2025-11-25 00:05:17,AAPL,148.1778856148083
2025-11-25 00:05:18,AAPL,148.34646559212743
2025-11-25 00:05:19,AAPL,148.2265274236707
2025-11-25 00:05:20,AAPL,148.16615008032392
2025-11-25 00:05:21,AAPL,148.11610439839927
2025-11-25 00:05:22,AAPL,148.0659507817598
2025-11-25 00:05:23,AAPL,147.98653567736898
2025-11-25 00:05:24,AAPL,148.04805045721184
2025-11-25 00:05:25,AAPL,147.93648089382947
2025-11-25 00:05:26,AAPL,147.9169671180403
2025-11-25 00:05:27,AAPL,147.91406238857596
2025-11-25 00:05:28,AAPL,147.9631311211111
2025-11-25 00:05:29,AAPL,147.9438697754183
2025-11-25 00:05:30,AAPL,147.74306209971257
2025-11-25 00:05:31,AAPL,147.7228314775999
2025-11-25 00:05:32,AAPL,147.71939534586525
2025-11-25 00:05:33,AAPL,147.70758365094213
2025-11-25 00:05:34,AAPL,147.7828257157533
2025-11-25 00:05:35,AAPL,147.80235657160247
2025-11-25 00:05:36,AAPL,147.90855400634445
2025-11-25 00:05:37,AAPL,148.0078440457948
2025-11-25 00:05:38,AAPL,147.8481296077128
2025-11-25 00:05:39,AAPL,147.87569138220533
2025-11-25 00:05:40,AAPL,147.8512910729601
2025-11-25 00:05:41,AAPL,147.8494973668012
2025-11-25 00:05:42,AAPL,147.8728886814863
2025-11-25 00:05:43,AAPL,147.82569079393568
2025-11-25 00:05:44,AAPL,147.87918998519123
2025-11-25 00:05:45,AAPL,147.9238569581056
2025-11-25 00:05:46,AAPL,147.83980535103044
2025-11-25 00:05:47,AAPL,148.14566491526185
2025-11-25 00:05:48,AAPL,148.05150100360436
2025-11-25 00:05:49,AAPL,148.17094297142086
2025-11-25 00:05:50,AAPL,148.28062300984294
2025-11-25 00:05:51,AAPL,148.38103669499648
2025-11-25 00:05:52,AAPL,148.27055434786058
2025-11-25 00:05:53,AAPL,148.4624887006024
2025-11-25 00:05:54,AAPL,148.43218374459053
2025-11-25 00:05:55,AAPL,148.56394672569166
2025-11-25 00:05:56,AAPL,148.66741035002468
2025-11-25 00:05:57,AAPL,148.48497902028888
2025-11-25 00:05:58,AAPL,148.47152156382717
2025-11-25 00:05:59,AAPL,148.45514011401767
2025-11-25 00:06:00,AAPL,148.48479600492118
2025-11-25 00:06:01,AAPL,148.36079969948838
2025-11-25 00:06:02,AAPL,148.42535830075232
2025-11-25 00:06:03,AAPL,148.38841470387308
2025-11-25 00:06:04,AAPL,148.4110888450061
2025-11-25 00:06:05,AAPL,148.20818715901967
2025-11-25 00:06:06,AAPL,148.16517564306048
2025-11-25 00:06:07,AAPL,148.07679858530702
2025-11-25 00:06:08,AAPL,148.16571508703856
2025-11-25 00:06:09,AAPL,148.36179353751268
2025-11-25 00:06:10,AAPL,148.43040243060545
2025-11-25 00:06:11,AAPL,148.48659533592019
2025-11-25 00:06:12,AAPL,148.33881886677793
2025-11-25 00:06:13,AAPL,148.37211836386058
2025-11-25 00:06:14,AAPL,148.23069227197954
2025-11-25 00:06:15,AAPL,148.34033871533913
2025-11-25 00:06:16,AAPL,148.31487365276092
2025-11-25 00:06:17,AAPL,148.50700054962826
2025-11-25 00:06:18,AAPL,148.54330840535587
2025-11-25 00:06:19,AAPL,148.6876202831569
2025-11-25 00:06:20,AAPL,148.46009023541527
2025-11-25 00:06:21,AAPL,148.40651319042018
2025-11-25 00:06:22,AAPL,148.39232093711138
2025-11-25 00:06:23,AAPL,148.44609086305022
2025-11-25 00:06:24,AAPL,148.59799388706116
2025-11-25 00:06:25,AAPL,148.58650599612986
2025-11-25 00:06:26,AAPL,148.58615804029702
2025-11-25 00:06:27,AAPL,148.36627067034576
2025-11-25 00:06:28,AAPL,148.1956683678968
2025-11-25 00:06:29,AAPL,148.02697332993762
2025-11-25 00:06:30,AAPL,147.9011815362648
2025-11-25 00:06:31,AAPL,147.86223619248256
2025-11-25 00:06:32,AAPL,147.70510962003425
2025-11-25 00:06:33,AAPL,147.76830341661912
2025-11-25 00:06:34,AAPL,147.83446929431284
2025-11-25 00:06:35,AAPL,147.81826156706595
2025-11-25 00:06:36,AAPL,148.01418516268072
2025-11-25 00:06:37,AAPL,148.30438307748702
2025-11-25 00:06:38,AAPL,148.38651364510432
2025-11-25 00:06:39,AAPL,148.40072744005062
2025-11-25 00:06:40,AAPL,148.51187245279792
2025-11-25 00:06:41,AAPL,148.29650801843778
2025-11-25 00:06:42,AAPL,148.4357948445484
2025-11-25 00:06:43,AAPL,148.56197639243558
2025-11-25 00:06:44,AAPL,148.43040227544435
2025-11-25 00:06:45,AAPL,148.23273172885442
2025-11-25 00:06:46,AAPL,148.26633391260677
2025-11-25 00:06:47,AAPL,148.29857126725
2025-11-25 00:06:48,AAPL,148.38893975885847
2025-11-25 00:06:49,AAPL,148.30057893811417
2025-11-25 00:06:50,AAPL,148.3085624734972
2025-11-25 00:06:51,AAPL,148.4224419469051
2025-11-25 00:06:52,AAPL,148.51200968239107
2025-11-25 00:06:53,AAPL,148.63280952750546
2025-11-25 00:06:54,AAPL,148.6721868571027
2025-11-25 00:06:55,AAPL,148.65935975443733
2025-11-25 00:06:56,AAPL,148.74367385852503
2025-11-25 00:06:57,AAPL,148.7694847530803
2025-11-25 00:06:58,AAPL,148.74249929628783
2025-11-25 00:06:59,AAPL,148.65089589597758
2025-11-25 00:07:00,AAPL,148.40274219904308
2025-11-25 00:07:01,AAPL,148.27480169080818
2025-11-25 00:07:02,AAPL,148.30303390621853
2025-11-25 00:07:03,AAPL,148.0691053102015
2025-11-25 00:07:04,AAPL,148.2444517944039
2025-11-25 00:07:05,AAPL,148.12647172206016
2025-11-25 00:07:06,AAPL,148.26815066861835
2025-11-25 00:07:07,AAPL,148.22375613731037
2025-11-25 00:07:08,AAPL,148.2710438978878
2025-11-25 00:07:09,AAPL,148.41151838093103
2025-11-25 00:07:10,AAPL,148.39426086958738
2025-11-25 00:07:11,AAPL,148.5127657913423
2025-11-25 00:07:12,AAPL,148.3972747439236
2025-11-25 00:07:13,AAPL,148.45777307807234
2025-11-25 00:07:14,AAPL,148.34586912772616
2025-11-25 00:07:15,AAPL,148.4486525358125
2025-11-25 00:07:16,AAPL,148.62801639102298
2025-11-25 00:07:17,AAPL,148.60197514069384
2025-11-25 00:07:18,AAPL,148.66827544147012
2025-11-25 00:07:19,AAPL,148.58068946001612
2025-11-25 00:07:20,AAPL,148.46178226783846
2025-11-25 00:07:21,AAPL,148.327165632176
2025-11-25 00:07:22,AAPL,148.3014830688486
2025-11-25 00:07:23,AAPL,148.35933752976226
2025-11-25 00:07:24,AAPL,148.28056994040233
2025-11-25 00:07:25,AAPL,148.31658500877415
2025-11-25 00:07:26,AAPL,148.3124361045507
2025-11-25 00:07:27,AAPL,148.30829696686652
2025-11-25 00:07:28,AAPL,148.2224578388226
2025-11-25 00:07:29,AAPL,148.2829243555377
2025-11-25 00:07:30,AAPL,148.13448425170773
2025-11-25 00:07:31,AAPL,148.23568132982305
2025-11-25 00:07:32,AAPL,148.2257756611982
2025-11-25 00:07:33,AAPL,148.18072414772797
2025-11-25 00:07:34,AAPL,148.28445483900043
2025-11-25 00:07:35,AAPL,148.3014548925337
2025-11-25 00:07:36,AAPL,148.35400630024864
2025-11-25 00:07:37,AAPL,148.23300930960335
2025-11-25 00:07:38,AAPL,148.21457644463896
2025-11-25 00:07:39,AAPL,148.16265572106911
2025-11-25 00:07:40,AAPL,148.0009363499509
2025-11-25 00:07:41,AAPL,147.93708522200953
2025-11-25 00:07:42,AAPL,147.99532291300312
2025-11-25 00:07:43,AAPL,147.90060279435252
2025-11-25 00:07:44,AAPL,147.99454525038772
2025-11-25 00:07:45,AAPL,148.11098127879342
2025-11-25 00:07:46,AAPL,148.175781936125
2025-11-25 00:07:47,AAPL,148.1256440206607
2025-11-25 00:07:48,AAPL,148.08754903277958
2025-11-25 00:07:49,AAPL,148.01765938335657
2025-11-25 00:07:50,AAPL,148.14763047645894
2025-11-25 00:07:51,AAPL,148.08145265224098
2025-11-25 00:07:52,AAPL,148.197220917407
2025-11-25 00:07:53,AAPL,148.24348605101233
2025-11-25 00:07:54,AAPL,148.05368283510418
2025-11-25 00:07:55,AAPL,147.98627470825744
2025-11-25 00:07:56,AAPL,148.077728788351
2025-11-25 00:07:57,AAPL,147.90957928746155
2025-11-25 00:07:58,AAPL,147.77695726131637
2025-11-25 00:07:59,AAPL,147.88340943129336
2025-11-25 00:08:00,AAPL,147.80807364454293
2025-11-25 00:08:01,AAPL,147.69565182614411
2025-11-25 00:08:02,AAPL,147.8106856359076
2025-11-25 00:08:03,AAPL,147.8573444967526
2025-11-25 00:08:04,AAPL,147.8878464873398
2025-11-25 00:08:05,AAPL,147.89866195644146
2025-11-25 00:08:06,AAPL,147.81203250072653
2025-11-25 00:08:07,AAPL,147.84303309962502
2025-11-25 00:08:08,AAPL,147.739768923108
2025-11-25 00:08:09,AAPL,147.85210226570592
2025-11-25 00:08:10,AAPL,147.69071522575226
2025-11-25 00:08:11,AAPL,147.761488482911
2025-11-25 00:08:12,AAPL,147.6748443787421
2025-11-25 00:08:13,AAPL,147.73264727831415
2025-11-25 00:08:14,AAPL,147.75963250576294
2025-11-25 00:08:15,AAPL,147.58424081562785
2025-11-25 00:08:16,AAPL,147.63190384575378
2025-11-25 00:08:17,AAPL,147.47336501776067
2025-11-25 00:08:18,AAPL,147.38858155589696
2025-11-25 00:08:19,AAPL,147.42350457670045
2025-11-25 00:08:20,AAPL,147.37918357100392
2025-11-25 00:08:21,AAPL,147.40181698572698
2025-11-25 00:08:22,AAPL,147.46667477677215
2025-11-25 00:08:23,AAPL,147.61246036996613
2025-11-25 00:08:24,AAPL,147.73998401197656
2025-11-25 00:08:25,AAPL,147.67968983914548
2025-11-25 00:08:26,AAPL,147.76679383613444
2025-11-25 00:08:27,AAPL,147.68293721080423
2025-11-25 00:08:28,AAPL,147.699748277186
2025-11-25 00:08:29,AAPL,147.72471761247294
2025-11-25 00:08:30,AAPL,147.94762118522743
2025-11-25 00:08:31,AAPL,148.22745440026375
2025-11-25 00:08:32,AAPL,148.16530265098964
2025-11-25 00:08:33,AAPL,148.16510539232436
2025-11-25 00:08:34,AAPL,148.2007006946308
2025-11-25 00:08:35,AAPL,148.1421397845228
2025-11-25 00:08:36,AAPL,148.25470867904014
2025-11-25 00:08:37,AAPL,148.21538776918214
2025-11-25 00:08:38,AAPL,148.28353326797716
2025-11-25 00:08:39,AAPL,148.1712297824696
2025-11-25 00:08:40,AAPL,148.01545419882066
2025-11-25 00:08:41,AAPL,148.0995462236498
2025-11-25 00:08:42,AAPL,148.0075913220029
2025-11-25 00:08:43,AAPL,147.97402431256538
2025-11-25 00:08:44,AAPL,148.02825757987657
2025-11-25 00:08:45,AAPL,147.89413189559366
2025-11-25 00:08:46,AAPL,147.87323924599374
2025-11-25 00:08:47,AAPL,147.84703397579446
2025-11-25 00:08:48,AAPL,147.58671611668584
2025-11-25 00:08:49,AAPL,147.61951638361325
2025-11-25 00:08:50,AAPL,147.61244541872065
2025-11-25 00:08:51,AAPL,147.61288626793964
2025-11-25 00:08:52,AAPL,147.6348250791146
2025-11-25 00:08:53,AAPL,147.6956309478377
2025-11-25 00:08:54,AAPL,147.75509934904503
2025-11-25 00:08:55,AAPL,147.91693814590602
2025-11-25 00:08:56,AAPL,147.93547597142953
2025-11-25 00:08:57,AAPL,147.82334695001674
